,0409050091,,0,,2,0,,130,,,,RESTAURAÇÃO DA FUNÇÃO ERÉTIL DO PÊNIS,,"536,44",,"329,73",,"866,17",,,300,,S,,N,,MC
,0409050105,,0,,1,0,,130,,B740,,TRATAMENTO CIRURGICO DE ELEFANTIASE DO PENIS,,"299,89",,"209,61",,"509,50",,,300,,S,,N,,MC
,0409050113,,0,,3,10,,130,,N483,,TRATAMENTO CIRÚRGICO DE PRIAPRISMO,,"321,67",,"256,74",,"578,41",,,250,,S,,S,,MC
,0409050130,,0,,5,21,,75,,,,CIRURGIAS COMPLEMENTARES DE REDESIGNAÇÃO SEXUAL,,"183,38",,"214,67",,"398,05",,,270,,S,,N,,AC
,0409050148,,0,,8,21,,75,,,,REDESIGNAÇÃO SEXUAL NO SEXO MASCULINO,,"760,22",,"528,06",,"1.288,28",,,270,,S,,N,,AC
,0409050164,,0,,8,18,,75,,,,NEOFALOPLASTIA EM HOMENS TRANS,,"1.592,16",,"1.056,12",,"2.648,28",,,270,,S,,N,,AC
,0409060011,,1,,2,9,,60,,N883,,CERCLAGEM DE COLO DO UTERO,,"97,31",,"80,70",,"178,01",,,50,,S,,S,,MC
,0409060020,,1,,2,20,,130,,N812,,COLPOPERINEOPLASTIA ANTERIOR E POSTERIOR C/ AMPUTACAO DE COLO,,"268,24",,"180,96",,"449,20",,,250,,S,,N,,MC
,0409060038,,1,,2,20,,130,,C530,,EXCISÃO TIPO 3 DO COLO UTERINO,,"305,20",,"138,46",,"443,66",,,200,,S,,N,,MC
,0409060046,,1,,1,10,,130,,C530,,CURETAGEM SEMIOTICA C/ OU S/ DILATACAO DO COLO DO UTERO,,"110,23",,"57,19",,"167,42",,,50,,S,,N,,MC
,0409060054,,1,,2,10,,130,,D392,,CURETAGEM UTERINA EM MOLA HIDATIFORME,,"66,50",,"70,88",,"137,38",,,50,,S,,S,,MC
,0409060070,,1,,1,9,,60,,O061,,ESVAZIAMENTO DE UTERO POS-ABORTO POR ASPIRACAO MANUAL INTRA-UTERINA (AMIU),,"66,32",,"76,52",,"142,84",,,50,,S,,N,,MC
,0409060100,,1,,3,12,,130,,C530,,HISTERECTOMIA (POR VIA VAGINAL),,"396,19",,"262,64",,"658,83",,,250,,S,,N,,MC
,0409060119,,1,,3,12,,130,,C530,,HISTERECTOMIA C/ ANEXECTOMIA (UNI / BILATERAL),,"733,04",,"370,60",,"1.103,64",,,300,,S,,N,,MC
,0409060127,,1,,3,12,,130,,C530,,HISTERECTOMIA SUBTOTAL,,"508,50",,"273,43",,"781,93",,,250,,S,,N,,MC
,0409060135,,1,,3,12,,130,,C530,,HISTERECTOMIA TOTAL,,"590,44",,"317,49",,"907,93",,,250,,S,,N,,MC
,0409060143,,0,,4,12,,130,,C530,,HISTERECTOMIA TOTAL AMPLIADA (WERTHEIN-MEIGS),,"476,83",,"241,07",,"717,90",,,300,,S,,N,,MC
,0409060151,,0,,2,12,,130,,D250,,HISTERECTOMIA VIDEOLAPAROSCOPICA,,"400,24",,"265,08",,"665,32",,,250,,S,,N,,MC
,0409060160,,0,,3,10,,60,,O711,,HISTERORRAFIA,,"251,40",,"183,29",,"434,69",,,400,,S,,N,,MC
,0409060178,,0,,1,10,,130,,D250,,HISTEROSCOPIA CIRURGICA C/ RESSECTOSCOPIO,,"94,81",,"78,52",,"173,33",,,50,,S,,N,,MC
,0409060186,,1,,1,21,,60,,Z302,,LAQUEADURA TUBARIA,,"286,47",,"199,01",,"485,48",,,200,,S,,N,,MC
,0409060194,,1,,2,12,,130,,D250,,MIOMECTOMIA,,"343,97",,"184,97",,"528,94",,,250,,S,,N,,MC
,0409060208,,0,,2,12,,130,,D250,,MIOMECTOMIA VIDEOLAPAROSCOPICA,,"254,16",,"183,30",,"437,46",,,250,,S,,N,,MC
,0409060216,,1,,2,0,,130,,C56,,OOFORECTOMIA / OOFOROPLASTIA,,"358,00",,"151,86",,"509,86",,,150,,S,,N,,MC
,0409060224,,0,,2,12,,130,,I862,,RESSECCAO DE VARIZES PELVICAS,,"177,05",,"146,69",,"323,74",,,200,,S,,N,,MC
,0409060232,,1,,2,0,,130,,,,SALPINGECTOMIA UNI / BILATERAL,,"312,72",,"152,87",,"465,59",,,200,,S,,N,,MC
,0409060240,,0,,2,0,,130,,D282,,SALPINGECTOMIA VIDEOLAPAROSCOPICA,,"193,50",,"183,34",,"376,84",,,200,,S,,N,,MC
,0409060259,,0,,2,10,,60,,N971,,SALPINGOPLASTIA,,"187,67",,"146,65",,"334,32",,,200,,S,,N,,MC
,0409060267,,0,,1,0,,130,,,,SALPINGOPLASTIA VIDEOLAPAROSCOPICA,,"190,45",,"146,72",,"337,17",,,200,,S,,N,,MC
,0409060275,,0,,2,0,,130,,,,TRAQUELOPLASTIA,,"177,59",,"146,64",,"324,23",,,200,,S,,N,,MC
,0409060283,,0,,4,0,,130,,N821,,TRATAMENTO CIRURGICO DE FISTULA VESICO-UTERINA,,"538,02",,"256,75",,"794,77",,,250,,S,,N,,MC
,0409060291,,0,,3,21,,75,,,,HISTERECTOMIA C/ ANEXECTOMIA BILATERAL E COLPECTOMIA SOB PROCESSO TRANSEXUALIZADOR,,"683,90",,"511,90",,"1.195,80",,,300,,S,,N,,AC
,0409060313,,1,,2,21,,60,,,,LAQUEADURA TUBÁRIA NA MESMA INTERNAÇÃO DE PARTO NORMAL,,"286,47",,"199,01",,"485,48",,,200,,S,,N,,MC
,0409070017,,0,,1,0,,130,,N895,,ALARGAMENTO DA ENTRADA VAGINAL,,"48,73",,"70,62",,"119,35",,,50,,S,,N,,MC
,0409070025,,0,,2,12,,130,,C52,,COLPECTOMIA,,"225,90",,"146,64",,"372,54",,,250,,S,,N,,MC
,0409070033,,1,,3,25,,130,,N813,,COLPOCLEISE (CIRURGIA DE LE FORT),,"191,40",,"159,98",,"351,38",,,250,,S,,N,,MC
,0409070041,,0,,2,25,,130,,N813,,COLPOPERINEOCLEISE,,"225,89",,"146,64",,"372,53",,,250,,S,,N,,MC
,0409070050,,1,,2,25,,130,,N810,,COLPOPERINEOPLASTIA ANTERIOR E POSTERIOR,,"298,12",,"174,31",,"472,43",,,250,,S,,N,,MC
,,,,,,,,,,,,,"SERV
AMB",,"SERV
HOSP",,"SP
HOSP",,"TOTAL
HOSP",,,,,,,,
Procedimento,,A,,PM,,MN,MX,,CID,,DESCRIÇÃO,,,,,,,,,CIR,,ANE,,URG,,TP,
,0409070068,,1,,1,25,,130,,N812,,COLPOPERINEOPLASTIA POSTERIOR,,"225,89",,"146,65",,"372,54",,,250,,S,,N,,MC
,0409070076,,1,,2,25,,130,,N812,,COLPOPERINEORRAFIA NAO OBSTETRICA,,"225,89",,"146,65",,"372,54",,,250,,S,,N,,MC
,0409070084,,0,,2,25,,130,,N811,,COLPOPLASTIA ANTERIOR,,"225,89",,"146,65",,"372,54",,,250,,S,,N,,MC
,0409070092,,0,,1,0,,130,,,,COLPORRAFIA NAO OBSTETRICA,,"225,89",,"146,65",,"372,54",,,50,,S,,N,,MC
,0409070106,,0,,2,0,,130,,,,COLPOTOMIA,,"216,48",,"146,65",,"363,13",,,250,,S,,N,,MC
,0409070114,,0,,3,0,,12,,,,CONSTRUCAO DE VAGINA,,"214,67",,"183,38",,"398,05",,,250,,S,,N,,MC
,0409070122,,0,,0,10,,130,,,,DRENAGEM DE GLANDULA DE BARTHOLIN / SKENE,,"12,97",,"0,00",,"12,97",,,0,,N,,N,,MC
,0409070130,,0,,2,10,,130,,N818,,EPISIOPERINEORRAFIA NAO OBSTETRICA,,"55,09",,"73,35",,"128,44",,,50,,S,,S,,MC
,0409070149,,1,,1,0,,130,,N907,,EXERESE DE CISTO VAGINAL,,"225,89",,"146,65",,"372,54",,,250,,S,,N,,MC
,0409070157,,1,,1,10,,130,,N750,,EXERESE DE GLÂNDULA DE BARTHOLIN / SKENE,,"161,83",,"62,85",,"224,68",,,50,,S,,N,,MC
,0409070165,,0,,0,12,,130,,,,EXTIRPACAO DE LESAO DE VULVA / PERINEO (POR ELETROCOAGULACAO OU FULGURACAO),,"13,54",,"0,00",,"13,54",,,0,,N,,N,,MC
,0409070181,,0,,0,0,,130,,,,HIMENOTOMIA,,"21,68",,"0,00",,"21,68",,,0,,N,,N,,MC
,0409070190,,1,,1,12,,130,,N750,,MARSUPIALIZACAO DE GLÂNDULA DE BARTOLIN,,"94,14",,"45,82",,"139,96",,,50,,S,,N,,MC
,0409070203,,0,,3,30,,130,,N394,,OPERACAO DE BURCH,,"305,47",,"152,20",,"457,67",,,200,,S,,N,,MC
,0409070211,,0,,3,0,,130,,,,RECONSTRUCAO DA VAGINA,,"222,78",,"186,77",,"409,55",,,250,,S,,N,,MC
,0409070220,,0,,1,0,,130,,Q525,,TRATAMENTO CIRURGICO DE COAPTACAO DE NINFAS,,"48,73",,"70,62",,"119,35",,,50,,S,,N,,MC
,0409070238,,1,,3,0,,130,,N823,,TRATAMENTO CIRURGICO DE FISTULA RETO-VAGINAL,,"229,52",,"110,00",,"339,52",,,150,,S,,N,,MC
,0409070246,,1,,3,0,,130,,N821,,TRATAMENTO CIRURGICO DE FISTULA URETRO-VAGINAL,,"208,02",,"183,28",,"391,30",,,250,,S,,N,,MC
,0409070254,,1,,3,0,,130,,N820,,TRATAMENTO CIRURGICO DE FISTULA VESICO-VAGINAL,,"843,82",,"298,43",,"1.142,25",,,450,,S,,N,,MC
,0409070262,,0,,1,0,,130,,N906,,TRATAMENTO CIRURGICO DE HIPERTROFIA DOS PEQUENOS LABIOS,,"48,73",,"70,62",,"119,35",,,50,,S,,N,,MC
,0409070270,,0,,2,12,,130,,N394,,TRATAMENTO CIRURGICO DE INCONTINÊNCIA URINÁRIA POR VIA VAGINAL,,"226,19",,"146,70",,"372,89",,,250,,S,,N,,MC
,0409070289,,0,,1,0,,130,,N895,,TRATAMENTO CIRURGICO DE VAGINA SEPTADA / ATRESICA,,"245,11",,"183,34",,"428,45",,,250,,S,,N,,MC
,0409070297,,0,,4,20,,130,,C510,,VULVECTOMIA AMPLIADA COM LINFADENECTOMIA,,"567,04",,"326,50",,"893,54",,,550,,S,,N,,MC
,0409070300,,0,,2,20,,130,,C518,,VULVECTOMIA SIMPLES,,"55,09",,"73,35",,"128,44",,,50,,S,,N,,MC
,0409070319,,0,,8,21,,75,,,,REDESIGNAÇÃO SEXUAL NO SEXO FEMININO I,,"760,22",,"528,06",,"1.288,28",,,270,,S,,N,,AC
,CIRURGIA DO SISTEMA NERVOSO CENTRAL E PERIFÉRICO,,,,,,,,,,,,,,,,,,,,,,,,,,
,0403010012,,0,,3,0,,130,,S021,,CRANIOPLASTIA,,"799,64",,"522,48",,"1.322,12",,,470,,S,,N,,MC
,0403010020,,0,,15,0,,130,,S062,,CRANIOTOMIA DESCOMPRESSIVA,,"415,89",,"391,86",,"807,75",,,470,,S,,N,,MC
,0403010039,,0,,10,0,,130,,I663,,CRANIOTOMIA DESCOMPRESSIVA DA FOSSA POSTERIOR,,"799,64",,"391,86",,"1.191,50",,,470,,S,,N,,MC
,0403010047,,0,,7,0,,130,,G930,,CRANIOTOMIA PARA RETIRADA DE CISTO / ABSCESSO / GRANULOMA ENCEFALICO,,"1.346,57",,"671,94",,"2.018,51",,,700,,S,,N,,AC
,0403010055,,0,,3,0,,130,,G060,,CRANIOTOMIA PARA RETIRADA DE CISTO / ABSCESSO / GRANULOMA ENCEFÁLICO (COM TÉCNICA COMPLEMENTAR),,"1.472,93",,"671,94",,"2.144,87",,,950,,S,,N,,AC
,0403010063,,0,,5,0,,130,,S018,,CRANIOTOMIA PARA RETIRADA DE CORPO ESTRANHO INTRACRANIANO,,"818,64",,"682,08",,"1.500,72",,,470,,S,,N,,MC
,0403010071,,0,,5,0,,130,,S019,,CRANIOTOMIA PARA RETIRADA DE CORPO ESTRANHO INTRACRANIANO (COM TÉCNICA COMPLEMENTAR),,"1.023,06",,"957,60",,"1.980,66",,,950,,S,,N,,AC
,0403010080,,0,,2,0,,130,,G919,,DERIVAÇÃO RAQUE-PERITONEAL,,"859,28",,"559,82",,"1.419,10",,,700,,S,,N,,MC
,0403010098,,0,,5,0,,130,,G918,,DERIVAÇÃO VENTRICULAR EXTERNAR-SUBGALEAL EXTERNA,,"799,64",,"286,00",,"1.085,64",,,700,,S,,N,,MC
,0403010101,,1,,3,0,,130,,G911,,DERIVAÇÃO VENTRICULAR PARA PERITÔNEO / ÁTRIO / PLEURA / RAQUE,,"818,64",,"682,08",,"1.500,72",,,700,,S,,N,,MC
,0403010110,,0,,5,0,,130,,S058,,DESCOMPRESSÃO DE ÓRBITA POR DOENÇA OU TRAUMA,,"1.346,57",,"786,50",,"2.133,07",,,950,,S,,N,,AC
,0403010128,,0,,3,0,,130,,G913,,MICROCIRURGIA CEREBRAL ENDOSCOPICA,,"1.770,17",,"1.399,44",,"3.169,61",,,1500,,S,,N,,AC
,0403010136,,0,,5,0,,130,,G950,,MICROCIRURGIA DA SIRINGOMIELIA,,"1.350,29",,"896,19",,"2.246,48",,,1000,,S,,N,,AC
,0403010144,,0,,4,0,,130,,Q870,,RECONSTRUCAO CRANIANA / CRANIO-FACIAL,,"1.346,57",,"671,94",,"2.018,51",,,700,,S,,N,,AC
,0403010152,,0,,3,0,,130,,J341,,RESSECÇÃO DE MUCOCELE FRONTAL,,"415,88",,"391,91",,"807,79",,,470,,S,,N,,MC
,0403010160,,0,,3,0,,130,,G960,,RETIRADA DE DERIVAÇÃO VENTRICULAR PARA PERITONEO / ÁTRIO / PLEURA / RAQUE,,"416,01",,"392,01",,"808,02",,,700,,S,,N,,MC
,0403010179,,0,,3,0,,130,,,,RETIRADA DE PLACA DE CRANIOPLASTIA,,"799,64",,"391,86",,"1.191,50",,,470,,S,,N,,MC
,0403010187,,1,,3,0,,130,,G960,,REVISÃO DE DERIVAÇÃO VENTRICULAR PARA PERITÔNEO / ÁTRIO / PLEURA / RAQUE,,"818,64",,"572,00",,"1.390,64",,,700,,S,,N,,MC
,0403010195,,0,,30,0,,130,,G060,,TRATAMENTO CIRURGICO DE ABSCESSO INTRACRANIANO,,"945,50",,"559,95",,"1.505,45",,,742,,S,,N,,MC
,0403010209,,0,,3,0,,130,,Q750,,TRATAMENTO CIRÚRGICO DE CRANIOSSINOSTOSE COM SUTURA ÚNICA,,"415,85",,"391,95",,"807,80",,,379,,S,,N,,MC
,0403010217,,0,,4,0,,130,,Q750,,TRATAMENTO CIRÚRGICO DE CRANIOSSINOSTOSE COMPLEXA,,"1.346,57",,"671,94",,"2.018,51",,,700,,S,,N,,AC
,0403010225,,0,,10,0,,130,,Q063,,TRATAMENTO CIRÚRGICO DE DISRAFISMO ABERTO,,"859,28",,"483,84",,"1.343,12",,,700,,S,,N,,AC
,0403010233,,0,,4,0,,130,,Q063,,TRATAMENTO CIRÚRGICO DE DISRAFISMO OCULTO,,"912,60",,"534,24",,"1.446,84",,,950,,S,,N,,AC
,0403010241,,0,,10,0,,130,,G960,,TRATAMENTO CIRÚRGICO DE FÍSTULA LIQUORICA CRANIANA,,"1.346,57",,"671,94",,"2.018,51",,,700,,S,,N,,AC
,0403010250,,0,,10,0,,130,,G960,,TRATAMENTO CIRÚRGICO DE FISTULA LIQUORICA RAQUIDIANA,,"1.346,57",,"671,94",,"2.018,51",,,700,,S,,N,,AC
,,,,,,,,,,,,,"SERV
AMB",,"SERV
HOSP",,"SP
HOSP",,"TOTAL
HOSP",,,,,,,,
Procedimento,,A,,PM,,MN,MX,,CID,,DESCRIÇÃO,,,,,,,,,CIR,,ANE,,URG,,TP,
,0403010268,,1,,3,0,,130,,S021,,TRATAMENTO CIRURGICO DE FRATURA DO CRANIO COM AFUNDAMENTO,,"799,64",,"391,86",,"1.191,50",,,379,,S,,N,,MC
,0403010276,,0,,5,0,,130,,S064,,TRATAMENTO CIRURGICO DE HEMATOMA EXTRADURAL,,"818,64",,"682,08",,"1.500,72",,,552,,S,,N,,MC
,0403010284,,0,,7,0,,130,,I618,,TRATAMENTO CIRURGICO DE HEMATOMA INTRACEREBRAL,,"821,20",,"488,99",,"1.310,19",,,1000,,S,,N,,MC
,0403010292,,0,,7,0,,130,,I618,,TRATAMENTO CIRURGICO DE HEMATOMA INTRACEREBRAL (COM TECNICA COMPLEMENTAR),,"942,97",,"682,08",,"1.625,05",,,950,,S,,N,,AC
,0403010306,,0,,14,0,,130,,S065,,TRATAMENTO CIRURGICO DE HEMATOMA SUBDURAL AGUDO,,"818,64",,"682,08",,"1.500,72",,,552,,S,,N,,MC
,0403010314,,0,,15,0,,130,,,,TRATAMENTO CIRURGICO DE HEMATOMA SUBDURAL CRONICO,,"818,64",,"682,08",,"1.500,72",,,742,,S,,N,,MC
,0403010322,,0,,15,0,,130,,M866,,TRATAMENTO CIRÚRGICO DE OSTEOMIELITE DO CRÂNIO,,"799,64",,"391,86",,"1.191,50",,,379,,S,,N,,MC
,0403010330,,0,,7,0,,130,,Q070,,TRATAMENTO CIRÚRGICO DE PLATIBASIA E MALFORMAÇÃO DE ARNOLD CHIARI,,"1.346,57",,"559,95",,"1.906,52",,,700,,S,,N,,AC
,0403010349,,0,,5,0,,130,,G911,,TREPANACAO CRANIANA PARA PROPEDEUTICA NEUROCIRURGICA / IMPLANTE PARA MONITORIZACAO PIC,,"494,83",,"107,52",,"602,35",,,379,,S,,N,,MC
,0403010357,,0,,30,0,,130,,G060,,TREPANAÇÃO CRANIANA PARA PUNÇÃO OU BIÓPSIA (COM TÉCNICA COMPLEMENTAR),,"416,09",,"286,00",,"702,09",,,300,,S,,N,,AC
,0403010365,,0,,14,0,,130,,G060,,TREPANAÇÃO CRANIANA PARA PUNÇÃO OU BIÓPSIA,,"454,68",,"107,52",,"562,20",,,379,,S,,N,,MC
,0403010390,,0,,5,0,,130,,,,DRENAGEM LIQUÓRICA LOMBAR EXTERNA,,"799,64",,"858,00",,"1.657,64",,,470,,S,,N,,AC
,0403020018,,0,,3,0,,130,,,,ENXERTO MICROCIRURGICO DE NERVO PERIFERICO (2 OU MAIS NERVOS),,"1.296,99",,"500,50",,"1.797,49",,,700,,S,,N,,AC
,0403020026,,0,,3,0,,130,,G589,,ENXERTO MICROCIRÚRGICO DE NERVO PERIFÉRICO (ÚNICO NERVO),,"1.296,99",,"500,50",,"1.797,49",,,700,,S,,N,,AC
,0403020034,,0,,3,0,,130,,G540,,MICROCIRURGIA DE PLEXO BRAQUIAL COM EXPLORAÇÃO E NEUROLISE,,"570,54",,"230,16",,"800,70",,,300,,S,,N,,AC
,0403020042,,0,,5,0,,130,,G540,,MICROCIRURGIA DE PLEXO BRAQUIAL COM MICROENXERTIA,,"1.080,00",,"441,84",,"1.521,84",,,700,,S,,N,,AC
,0403020050,,0,,3,0,,110,,G589,,MICRONEUROLISE DE NERVO PERIFERICO,,"570,54",,"214,50",,"785,04",,,200,,S,,N,,AC
,0403020069,,0,,3,0,,130,,,,MICRONEURORRAFIA,,"1.080,00",,"321,75",,"1.401,75",,,300,,S,,N,,AC
,0403020077,,0,,1,0,,130,,G589,,NEUROLISE NAO FUNCIONAL DE NERVOS PERIFERICOS,,"201,43",,"180,75",,"382,18",,,245,,S,,N,,MC
,0403020085,,0,,1,0,,130,,T144,,NEURORRAFIA,,"267,30",,"165,17",,"432,47",,,245,,S,,N,,MC
,0403020093,,0,,2,0,,130,,G500,,NEUROTOMIA SELETIVA DE TRIGEMEO E OUTROS NERVOS CRANIANOS,,"1.296,99",,"559,82",,"1.856,81",,,300,,S,,N,,AC
,0403020107,,0,,1,0,,130,,G562,,TRANSPOSICAO DO NERVO CUBITAL,,"267,30",,"247,95",,"515,25",,,245,,S,,N,,MC
,0403020115,,0,,3,0,,130,,G589,,TRATAMENTO CIRÚRGICO DE NEUROPATIA COMPRESSIVA COM OU SEM MICROCIRÚRGIA,,"758,46",,"560,00",,"1.318,46",,,300,,S,,N,,AC
,0403020123,,0,,1,1,,130,,G560,,TRATAMENTO CIRURGICO DE SINDROME COMPRESSIVA EM TUNEL OSTEO-FIBROSO AO NIVEL DO CARPO,,"145,18",,"202,44",,"347,62",,,159,,S,,N,,MC
,0403020131,,0,,5,0,,130,,D482,,TRATAMENTO MICROCIRÚRGICO DE TUMOR DE NERVO PERIFÉRICO / NEUROMA,,"291,18",,"168,00",,"459,18",,,300,,S,,N,,AC
,0403030013,,0,,4,0,,130,,,,CRANIOTOMIA PARA BIOPSIA ENCEFÁLICA,,"1.346,57",,"500,50",,"1.847,07",,,550,,S,,N,,AC
,0403030021,,0,,4,0,,130,,,,CRANIOTOMIA PARA BIOPSIA ENCEFALICA (COM TÉCNICA COMPLEMENTAR),,"1.023,06",,"957,60",,"1.980,66",,,700,,S,,N,,AC
,0403030030,,0,,5,0,,130,,D320,,CRANIOTOMIA PARA RETIRADA DE TUMOR CEREBRAL INCLUSIVO DA FOSSA POSTERIOR,,"2.248,64",,"1.072,50",,"3.321,14",,,1500,,S,,N,,AC
,0403030048,,0,,4,0,,130,,D430,,CRANIOTOMIA PARA RETIRADA DE TUMOR INTRACRANIANO,,"1.346,57",,"554,40",,"1.900,97",,,700,,S,,N,,AC
,0403030056,,0,,4,0,,130,,D164,,CRANIECTOMIA POR TUMOR OSSEO,,"818,64",,"682,08",,"1.500,72",,,950,,S,,N,,AC
,0403030064,,0,,3,0,,130,,D352,,HIPOFISECTOMIA TRANSESFENOIDAL POR TECNICA COMPLEMENTAR,,"1.591,63",,"1.399,44",,"2.991,07",,,950,,S,,N,,AC
,0403030080,,0,,4,0,,130,,D434,,MICROCIRURGIA DE TUMOR INTRADURAL E EXTRAMEDULAR,,"1.698,05",,"907,20",,"2.605,25",,,1000,,S,,N,,AC
,0403030099,,0,,6,0,,130,,D434,,MICROCIRURGIA DE TUMOR MEDULAR COM TECNICA COMPLEMENTAR,,"1.603,32",,"1.540,56",,"3.143,88",,,1400,,S,,N,,AC
,0403030102,,0,,4,0,,130,,D434,,MICROCIRURGIA DE TUMOR MEDULAR,,"1.603,32",,"1.041,60",,"2.644,92",,,1400,,S,,N,,AC
,0403030110,,0,,6,0,,130,,D434,,MICROCIRURGIA PARA BIOPSIA DE MEDULA ESPINHAL OU RAIZES,,"541,60",,"560,16",,"1.101,76",,,1000,,S,,N,,AC
,0403030129,,0,,4,0,,130,,D330,,MICROCIRURGIA PARA TUMOR DA BASE DO CRANIO,,"1.770,17",,"1.865,92",,"3.636,09",,,1500,,S,,N,,AC
,0403030137,,0,,3,0,,130,,D316,,MICROCIRURGIA PARA TUMOR DE ÓRBITA,,"1.591,63",,"1.072,50",,"2.664,13",,,1500,,S,,N,,AC
,0403030145,,0,,5,0,,130,,,,MICROCIRURGIA PARA TUMOR INTRACRANIANO,,"1.591,63",,"1.568,00",,"3.159,63",,,1500,,S,,N,,AC
,0403030153,,0,,4,0,,130,,D331,,MICROCIRURGIA PARA TUMOR INTRACRANIANO (COM TÉCNICA COMPLEMENTAR),,"1.770,17",,"2.054,08",,"3.824,25",,,1500,,S,,N,,AC
,0403030161,,0,,4,0,,130,,D334,,RESSECÇÃO DE TUMOR RAQUIMEDULAR EXTRADURAL,,"1.203,12",,"672,00",,"1.875,12",,,1000,,S,,N,,AC
,0403040019,,0,,5,0,,130,,I671,,ANASTOMOSE VASCULAR EXTRA / INTRACRANIANA,,"3.022,15",,"1.824,74",,"4.846,89",,,1500,,S,,N,,AC
,0403040027,,0,,5,1,,130,,G528,,DESCOMPRESSÃO NEUROVASCULAR DE NERVOS CRANIANOS,,"1.591,63",,"1.399,44",,"2.991,07",,,1500,,S,,N,,AC
,0403040051,,0,,5,0,,130,,I608,,MICROCIRURGIA PARA MALFORMAÇÃO ARTÉRIO-VENOSA CEREBRAL,,"1.698,05",,"1.209,60",,"2.907,65",,,1400,,S,,N,,AC
,0403040060,,0,,8,0,,130,,Q283,,MICROCIRURGIA PARA MALFORMAÇÃO ARTERIO-VENOSA CEREBRAL PROFUNDA,,"1.698,05",,"1.344,00",,"3.042,05",,,1500,,S,,N,,AC
,0403040078,,0,,7,0,,130,,I671,,MICROCIRURGIA VASCULAR INTRACRANIANA (COM TÉCNICA COMPLEMENTAR),,"1.591,63",,"1.865,92",,"3.457,55",,,1500,,S,,N,,AC
,0403040086,,0,,5,0,,130,,I671,,TRATAMENTO CIRÚRGICO DE FÍSTULA CAROTÍDEO-CAVERNOSA,,"1.126,01",,"882,00",,"2.008,01",,,1000,,S,,N,,AC
,0403040094,,0,,5,0,,130,,,,"MICROCIRURGIA PARA ANEURISMA DA CIRCULAÇÃO CEREBRAL ANTERIOR MAIOR QUE 1,5 CM",,"1.591,63",,"1.568,00",,"3.159,63",,,1400,,S,,N,,AC
,0403040108,,0,,5,0,,130,,,,"MICROCIRURGIA PARA ANEURISMA DA CIRCULAÇÃO CEREBRAL POSTERIOR MAIOR QUE 1,5 CM",,"1.591,63",,"2.054,08",,"3.645,71",,,1400,,S,,N,,AC
,0403040116,,0,,5,0,,130,,,,"MICROCIRURGIA P/ARA ANEURISMA DA CIRCULAÇÃO CEREBRAL ANTERIOR MENOR QUE 1,5 CM",,"1.591,63",,"1.568,00",,"3.159,63",,,1400,,S,,N,,AC
,,,,,,,,,,,,,"SERV
AMB",,"SERV
HOSP",,"SP
HOSP",,"TOTAL
HOSP",,,,,,,,
Procedimento,,A,,PM,,MN,MX,,CID,,DESCRIÇÃO,,,,,,,,,CIR,,ANE,,URG,,TP,
,0403040116,,0,,5,0,,130,,,,"MICROCIRURGIA P/ARA ANEURISMA DA CIRCULAÇÃO CEREBRAL ANTERIOR MENOR QUE 1,5 CM",,"1.591,63",,"1.568,00",,"3.159,63",,,1400,,S,,N,,AC
,0403040124,,0,,5,0,,130,,,,"MICROCIRURGIA PARA ANEURISMA DA CIRCULAÇÃO CEREBRAL POSTERIOR MENOR QUE 1,5 CM",,"1.591,63",,"2.054,08",,"3.645,71",,,1400,,S,,N,,AC
,0403050030,,0,,3,13,,130,,,,BLOQUEIOS PROLONGADOS DE SISTEMA NERVOSO PERIFÉRICO / CENTRAL COM BOMBA DE INFUSÃO,,"462,93",,"101,36",,"564,29",,,1400,,S,,N,,AC
,0403050049,,0,,7,13,,130,,G839,,CORDOTOMIA / MIELOTOMIA POR RADIOFREQUENCIA,,"1.023,06",,"965,25",,"1.988,31",,,1400,,S,,N,,AC
,0403050057,,0,,3,16,,130,,,,IMPLANTE INTRATECAL DE BOMBA DE INFUSÃO DE FÁRMACOS,,"720,66",,"607,75",,"1.328,41",,,1000,,S,,N,,AC
,0403050065,,0,,7,0,,130,,G839,,MICROCIRURGIA COM CORDOTOMIA / MIELOTOMIA A CÉU ABERTO,,"458,24",,"391,92",,"850,16",,,1400,,S,,N,,AC
,0403050073,,0,,3,0,,130,,G509,,MICROCIRURGIA COM RIZOTOMIA A CÉU ABERTO,,"720,66",,"858,00",,"1.578,66",,,1000,,S,,N,,AC
,0403050090,,0,,1,0,,130,,G509,,RIZOTOMIA PERCUTANEA COM BALÃO,,"886,98",,"536,25",,"1.423,23",,,1000,,S,,N,,AC
,0403050103,,0,,2,0,,130,,G509,,RIZOTOMIA / NEUROTOMIA PERCUTÂNEA POR RADIOFREQUÊNCIA,,"720,66",,"607,75",,"1.328,41",,,1000,,S,,N,,AC
,0403050111,,0,,3,1,,130,,,,SIMPATECTOMIA LOMBAR A CÉU ABERTO,,"503,14",,"279,03",,"782,17",,,700,,S,,N,,MC
,0403050120,,0,,3,13,,130,,,,SIMPATECTOMIA LOMBAR VIDEOCIRURGICA,,"599,29",,"343,20",,"942,49",,,700,,S,,N,,MC
,0403050138,,0,,3,13,,130,,,,SIMPATECTOMIA TORACICA A CÉU ABERTO,,"570,54",,"230,16",,"800,70",,,700,,S,,N,,MC
